hmuni1                1.2958539724E+00     
hmuni2                1.1835989952E+00     
hmuni3                1.2638250589E+00     
hmuni4                6.1838829517E-01     
hmuni5                1.0050480366E+00     
hmuni6                1.0663399696E+00     
hmuni7                1.1492329836E+00     
hmuni8                1.1330820322E+00     
hmuni9                1.0268579721E+00     
hpz01                 1.2804250717E+00     
hpz02                 1.2841956615E+00     
hpz03                 1.2382782698E+00     
hpz04                 1.0102771521E+00     
hpz05                 1.0759882927E+00     
hpz06                 1.1829231977E+00     
hpz07                 1.4259836674E+00     
hpz08                 1.2550632954E+00     
hpz09                 1.1525775194E+00     
hpz10                 1.4438647032E+00     
hpz11                 1.4463768005E+00     
