time,elapsed_seconds,message
2021-10-23 00:26:00,2.4343e-05,PEST++ performance logger started
2021-10-23 00:26:00,0.000248365,starting to process control file
2021-10-23 00:26:00,0.00807041,finished processing control file
2021-10-23 00:26:00,0.00377347,initializing constraints
2021-10-23 00:26:00,0.000218001,initializing chance constraints/objectives
2021-10-23 00:43:21,1040.95,set_predictions
2021-10-23 00:43:21,2.2261e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 00:43:21,0.000121335,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 00:43:21,0.000105486,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 00:43:21,9.6617e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 00:43:21,8.6982e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 00:43:21,7.8952e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 00:43:21,7.2515e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 00:43:21,6.4699e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 00:43:21,5.6753e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 00:43:21,3.0744e-05,LinearAnalysis::prior_prediction_variance
2021-10-23 01:09:35,1573.86,set_predictions
2021-10-23 01:09:35,2.718e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 01:09:35,0.000123686,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 01:09:35,0.000106376,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 01:09:35,9.7249e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 01:09:35,8.6954e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 01:09:35,7.9968e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 01:09:35,7.2511e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 01:09:35,6.5568e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 01:09:35,5.7657e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 01:09:35,3.1322e-05,LinearAnalysis::prior_prediction_variance
2021-10-23 01:36:02,1586.69,set_predictions
2021-10-23 01:36:02,2.3665e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 01:36:02,0.000124364,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 01:36:02,0.000106438,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 01:36:02,9.7934e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 01:36:02,8.7608e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 01:36:02,7.9721e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 01:36:02,7.3285e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 01:36:02,6.5885e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 01:36:02,5.7737e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 01:36:02,3.1251e-05,LinearAnalysis::prior_prediction_variance
2021-10-23 02:02:20,1577.85,set_predictions
2021-10-23 02:02:20,2.5998e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 02:02:20,0.000156038,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 02:02:20,0.000114237,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 02:02:20,0.000104781,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 02:02:20,9.3872e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 02:02:20,8.4624e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 02:02:20,7.7452e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 02:02:20,6.9396e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 02:02:20,6.1214e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 02:02:20,3.3107e-05,LinearAnalysis::prior_prediction_variance
2021-10-23 02:28:40,1580.68,set_predictions
2021-10-23 02:28:40,2.2921e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 02:28:40,0.00013105,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 02:28:40,0.000107204,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 02:28:40,9.7347e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 02:28:40,8.7199e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 02:28:40,7.8421e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 02:28:40,7.6834e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 02:28:40,6.6225e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 02:28:40,5.8066e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 02:28:40,3.1253e-05,LinearAnalysis::prior_prediction_variance
