time,elapsed_seconds,message
2021-10-23 02:47:11,2.4744e-05,PEST++ performance logger started
2021-10-23 02:47:11,0.000249972,starting to process control file
2021-10-23 02:47:11,0.00806325,finished processing control file
2021-10-23 02:47:11,0.00406515,initializing constraints
2021-10-23 02:47:11,0.000205112,initializing chance constraints/objectives
2021-10-23 03:04:33,1042.06,set_predictions
2021-10-23 03:04:33,2.3978e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 03:04:33,0.000121097,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 03:04:33,0.00010607,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 03:04:33,9.8096e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 03:04:33,8.7447e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 03:04:33,7.8712e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 03:04:33,7.2429e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 03:04:33,6.3976e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 03:04:33,5.5927e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 03:04:33,3.0826e-05,LinearAnalysis::prior_prediction_variance
2021-10-23 03:30:50,1576.76,set_predictions
2021-10-23 03:30:50,3.3004e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 03:30:50,0.000123483,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 03:30:50,0.000106289,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 03:30:50,9.6883e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 03:30:50,8.7396e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 03:30:50,7.9564e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 03:30:50,7.3001e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 03:30:50,6.4801e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 03:30:50,5.7411e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 03:30:50,3.1251e-05,LinearAnalysis::prior_prediction_variance
2021-10-23 03:57:13,1582.73,set_predictions
2021-10-23 03:57:13,2.3418e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 03:57:13,0.00012385,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 03:57:13,0.000106694,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 03:57:13,9.777e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 03:57:13,8.8001e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 03:57:13,7.938e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 03:57:13,7.2807e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 03:57:13,6.5106e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 03:57:13,5.7725e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 03:57:13,3.1554e-05,LinearAnalysis::prior_prediction_variance
2021-10-23 04:23:38,1584.79,set_predictions
2021-10-23 04:23:38,2.7408e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 04:23:38,0.000122476,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 04:23:38,0.00010668,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 04:23:38,9.8247e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 04:23:38,8.7469e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 04:23:38,7.8654e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 04:23:38,7.2989e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 04:23:38,6.5202e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 04:23:38,5.7887e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 04:23:38,3.1521e-05,LinearAnalysis::prior_prediction_variance
2021-10-23 04:50:02,1584.74,set_predictions
2021-10-23 04:50:02,2.6491e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-23 04:50:02,0.000123798,extracting prediction ZMUNI2_PCT from jacobian
2021-10-23 04:50:02,0.000107028,extracting prediction ZMUNI3_PCT from jacobian
2021-10-23 04:50:02,9.8794e-05,extracting prediction ZMUNI4_PCT from jacobian
2021-10-23 04:50:02,8.8286e-05,extracting prediction ZMUNI5_PCT from jacobian
2021-10-23 04:50:02,7.9945e-05,extracting prediction ZMUNI6_PCT from jacobian
2021-10-23 04:50:02,7.7594e-05,extracting prediction ZMUNI7_PCT from jacobian
2021-10-23 04:50:02,6.4609e-05,extracting prediction ZMUNI8_PCT from jacobian
2021-10-23 04:50:02,5.71e-05,extracting prediction ZMUNI9_PCT from jacobian
2021-10-23 04:50:02,3.0962e-05,LinearAnalysis::prior_prediction_variance
