time,elapsed_seconds,message
2021-10-21 09:23:20,2.5186e-05,PEST++ performance logger started
2021-10-21 09:23:20,0.000241212,starting to process control file
2021-10-21 09:23:20,0.00810401,finished processing control file
2021-10-21 09:23:20,0.00468211,initializing constraints
2021-10-21 09:23:20,0.000198362,initializing chance constraints/objectives
2021-10-21 09:40:41,1041.72,set_predictions
2021-10-21 09:40:41,3.8651e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 09:40:41,0.00147533,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 09:40:41,0.00123751,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 09:40:41,0.00114939,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 09:40:41,0.00113068,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 09:40:41,0.00112445,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 09:40:41,0.00111876,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 09:40:41,0.00111209,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 09:40:41,0.00110744,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 09:40:41,0.00109997,LinearAnalysis::prior_prediction_variance
2021-10-21 09:40:41,0.000145392,LinearAnalysis::prior_prediction_variance
2021-10-21 09:40:41,7.93e-06,LinearAnalysis::calc_posterior
2021-10-21 09:40:41,6.457e-06,LinearAnalysis::align
2021-10-21 09:40:41,1.8436e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 09:40:41,6.359e-06,inverting diagonal matrix in place
2021-10-21 09:40:41,1.1655e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 09:40:41,0.000864272,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 09:40:41,0.000303382,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 09:40:41,3.5583e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 09:40:41,6.518e-06,inverting non-diagonal matrix in place
2021-10-21 10:06:52,1570.74,set_predictions
2021-10-21 10:06:52,3.7417e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 10:06:52,0.00133747,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 10:06:52,0.00116492,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 10:06:52,0.00115111,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 10:06:52,0.00113408,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 10:06:52,0.00112763,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 10:06:52,0.00118832,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 10:06:52,0.00112282,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 10:06:52,0.00111554,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 10:06:52,0.00110926,LinearAnalysis::prior_prediction_variance
2021-10-21 10:06:52,0.000154602,LinearAnalysis::prior_prediction_variance
2021-10-21 10:06:52,1.0059e-05,LinearAnalysis::calc_posterior
2021-10-21 10:06:52,6.621e-06,LinearAnalysis::align
2021-10-21 10:06:52,1.9829e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 10:06:52,6.241e-06,inverting diagonal matrix in place
2021-10-21 10:06:52,1.2361e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 10:06:52,0.000817706,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 10:06:52,0.000297931,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 10:06:52,3.3915e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 10:06:52,6.664e-06,inverting non-diagonal matrix in place
2021-10-21 10:32:59,1566.83,set_predictions
2021-10-21 10:32:59,3.6966e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 10:32:59,0.00123003,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 10:32:59,0.00115865,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 10:32:59,0.00114833,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 10:32:59,0.00114143,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 10:32:59,0.00112875,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 10:32:59,0.00111892,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 10:32:59,0.00111807,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 10:32:59,0.00111456,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 10:32:59,0.00110384,LinearAnalysis::prior_prediction_variance
2021-10-21 10:32:59,0.000149349,LinearAnalysis::prior_prediction_variance
2021-10-21 10:32:59,8.187e-06,LinearAnalysis::calc_posterior
2021-10-21 10:32:59,6.062e-06,LinearAnalysis::align
2021-10-21 10:32:59,1.9007e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 10:32:59,5.951e-06,inverting diagonal matrix in place
2021-10-21 10:32:59,1.1456e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 10:32:59,0.000861441,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 10:32:59,0.000298743,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 10:32:59,3.3525e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 10:32:59,6.249e-06,inverting non-diagonal matrix in place
