time,elapsed_seconds,message
2021-10-22 01:37:12,2.4871e-05,PEST++ performance logger started
2021-10-22 01:37:12,0.00024691,starting to process control file
2021-10-22 01:37:12,0.00795448,finished processing control file
2021-10-22 01:37:12,0.00435391,initializing constraints
2021-10-22 01:37:12,0.000200784,initializing chance constraints/objectives
2021-10-22 01:54:32,1040.55,set_predictions
2021-10-22 01:54:32,3.8658e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-22 01:54:32,0.00140989,extracting prediction ZMUNI2_PCT from jacobian
2021-10-22 01:54:32,0.00115275,extracting prediction ZMUNI3_PCT from jacobian
2021-10-22 01:54:32,0.00114822,extracting prediction ZMUNI4_PCT from jacobian
2021-10-22 01:54:32,0.00113341,extracting prediction ZMUNI5_PCT from jacobian
2021-10-22 01:54:32,0.00112419,extracting prediction ZMUNI6_PCT from jacobian
2021-10-22 01:54:32,0.00111811,extracting prediction ZMUNI7_PCT from jacobian
2021-10-22 01:54:32,0.00111489,extracting prediction ZMUNI8_PCT from jacobian
2021-10-22 01:54:32,0.00110687,extracting prediction ZMUNI9_PCT from jacobian
2021-10-22 01:54:32,0.00110253,LinearAnalysis::prior_prediction_variance
2021-10-22 01:54:32,0.000146105,LinearAnalysis::prior_prediction_variance
2021-10-22 01:54:32,8.583e-06,LinearAnalysis::calc_posterior
2021-10-22 01:54:32,6.639e-06,LinearAnalysis::align
2021-10-22 01:54:32,1.9428e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-22 01:54:32,6.247e-06,inverting diagonal matrix in place
2021-10-22 01:54:32,1.1711e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-22 01:54:32,0.000845368,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-22 01:54:32,0.00030395,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-22 01:54:32,3.324e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-22 01:54:32,6.58e-06,inverting non-diagonal matrix in place
2021-10-22 02:20:47,1574.82,set_predictions
