time,elapsed_seconds,message
2021-10-22 03:31:34,2.4163e-05,PEST++ performance logger started
2021-10-22 03:31:34,0.000245664,starting to process control file
2021-10-22 03:31:34,0.00805464,finished processing control file
2021-10-22 03:31:34,0.00388169,initializing constraints
2021-10-22 03:31:34,0.000205185,initializing chance constraints/objectives
2021-10-22 03:48:56,1042.08,set_predictions
2021-10-22 03:48:56,3.7814e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-22 03:48:56,0.00141275,extracting prediction ZMUNI2_PCT from jacobian
2021-10-22 03:48:56,0.00116453,extracting prediction ZMUNI3_PCT from jacobian
2021-10-22 03:48:56,0.00114767,extracting prediction ZMUNI4_PCT from jacobian
2021-10-22 03:48:56,0.00112921,extracting prediction ZMUNI5_PCT from jacobian
2021-10-22 03:48:56,0.00112413,extracting prediction ZMUNI6_PCT from jacobian
2021-10-22 03:48:56,0.00112132,extracting prediction ZMUNI7_PCT from jacobian
2021-10-22 03:48:56,0.00110965,extracting prediction ZMUNI8_PCT from jacobian
2021-10-22 03:48:56,0.00110477,extracting prediction ZMUNI9_PCT from jacobian
2021-10-22 03:48:56,0.00110656,LinearAnalysis::prior_prediction_variance
2021-10-22 03:48:56,0.000148554,LinearAnalysis::prior_prediction_variance
2021-10-22 03:48:56,8.604e-06,LinearAnalysis::calc_posterior
2021-10-22 03:48:56,6.818e-06,LinearAnalysis::align
2021-10-22 03:48:56,1.9129e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-22 03:48:56,6.203e-06,inverting diagonal matrix in place
2021-10-22 03:48:56,1.1732e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-22 03:48:56,0.000840277,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-22 03:48:56,0.000300587,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-22 03:48:56,3.353e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-22 03:48:56,6.912e-06,inverting non-diagonal matrix in place
2021-10-22 04:15:01,1564.87,set_predictions
2021-10-22 04:15:01,3.9703e-05,extracting prediction ZMUNI1_PCT from jacobian
