time,elapsed_seconds,message
2021-10-21 19:19:07,3.3986e-05,PEST++ performance logger started
2021-10-21 19:19:07,0.0002359,starting to process control file
2021-10-21 19:19:07,0.00814536,finished processing control file
2021-10-21 19:19:07,0.00533203,initializing constraints
2021-10-21 19:19:07,0.000207533,initializing chance constraints/objectives
2021-10-21 19:36:22,1035.06,set_predictions
2021-10-21 19:36:22,3.845e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 19:36:22,0.00139604,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 19:36:22,0.00115175,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 19:36:22,0.00113924,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 19:36:22,0.00113936,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 19:36:22,0.00112348,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 19:36:22,0.00111546,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 19:36:22,0.00113395,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 19:36:22,0.00111857,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 19:36:22,0.00110626,LinearAnalysis::prior_prediction_variance
2021-10-21 19:36:22,0.000144946,LinearAnalysis::prior_prediction_variance
2021-10-21 19:36:22,8.265e-06,LinearAnalysis::calc_posterior
2021-10-21 19:36:22,6.996e-06,LinearAnalysis::align
2021-10-21 19:36:22,1.9726e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 19:36:22,6.283e-06,inverting diagonal matrix in place
2021-10-21 19:36:22,1.1501e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 19:36:22,0.000862263,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 19:36:22,0.000304783,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 19:36:22,3.5169e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 19:36:22,6.493e-06,inverting non-diagonal matrix in place
2021-10-21 20:02:39,1576.82,set_predictions
2021-10-21 20:02:39,4.0851e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 20:02:39,0.00131941,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 20:02:39,0.00115343,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 20:02:39,0.00114775,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 20:02:39,0.00113132,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 20:02:39,0.00112241,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 20:02:39,0.00118385,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 20:02:39,0.00111685,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 20:02:39,0.00110937,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 20:02:39,0.00110336,LinearAnalysis::prior_prediction_variance
2021-10-21 20:02:39,0.000147648,LinearAnalysis::prior_prediction_variance
2021-10-21 20:02:39,8.273e-06,LinearAnalysis::calc_posterior
2021-10-21 20:02:39,6.719e-06,LinearAnalysis::align
2021-10-21 20:02:39,2.7138e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 20:02:39,6.393e-06,inverting diagonal matrix in place
2021-10-21 20:02:39,1.1952e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 20:02:39,0.000788761,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 20:02:39,0.000299942,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 20:02:39,3.4166e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 20:02:39,6.541e-06,inverting non-diagonal matrix in place
2021-10-21 20:28:46,1566.86,set_predictions
2021-10-21 20:28:46,3.8069e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 20:28:46,0.00132804,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 20:28:46,0.00115612,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 20:28:46,0.00115048,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 20:28:46,0.00113357,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 20:28:46,0.00112092,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 20:28:46,0.00111403,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 20:28:46,0.00117966,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 20:28:46,0.00113992,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 20:28:46,0.00110135,LinearAnalysis::prior_prediction_variance
2021-10-21 20:28:46,0.0001468,LinearAnalysis::prior_prediction_variance
2021-10-21 20:28:46,7.918e-06,LinearAnalysis::calc_posterior
2021-10-21 20:28:46,6.331e-06,LinearAnalysis::align
2021-10-21 20:28:46,2.1169e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 20:28:46,6.012e-06,inverting diagonal matrix in place
2021-10-21 20:28:46,1.1877e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 20:28:46,0.000842008,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 20:28:46,0.000300933,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 20:28:46,3.3657e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 20:28:46,6.277e-06,inverting non-diagonal matrix in place
