time,elapsed_seconds,message
2021-10-21 12:19:06,2.4618e-05,PEST++ performance logger started
2021-10-21 12:19:06,0.000247629,starting to process control file
2021-10-21 12:19:06,0.0080364,finished processing control file
2021-10-21 12:19:06,0.00440304,initializing constraints
2021-10-21 12:19:06,0.000206457,initializing chance constraints/objectives
2021-10-21 12:36:26,1040.29,set_predictions
2021-10-21 12:36:26,3.7912e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 12:36:26,0.00142412,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 12:36:26,0.001153,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 12:36:26,0.00115628,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 12:36:26,0.00113805,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 12:36:26,0.00112733,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 12:36:26,0.00112209,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 12:36:26,0.00111873,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 12:36:26,0.001111,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 12:36:26,0.0011052,LinearAnalysis::prior_prediction_variance
2021-10-21 12:36:26,0.000151503,LinearAnalysis::prior_prediction_variance
2021-10-21 12:36:26,8.957e-06,LinearAnalysis::calc_posterior
2021-10-21 12:36:26,7.071e-06,LinearAnalysis::align
2021-10-21 12:36:26,1.9173e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 12:36:26,6.39e-06,inverting diagonal matrix in place
2021-10-21 12:36:26,1.1918e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 12:36:26,0.000856124,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 12:36:26,0.000304226,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 12:36:26,3.4681e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 12:36:26,6.816e-06,inverting non-diagonal matrix in place
2021-10-21 13:02:38,1571.68,set_predictions
2021-10-21 13:02:38,4.5933e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 13:02:38,0.00139011,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 13:02:38,0.0011566,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 13:02:38,0.00114552,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 13:02:38,0.00113952,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 13:02:38,0.0011328,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 13:02:38,0.00118314,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 13:02:38,0.00112372,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 13:02:38,0.00111508,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 13:02:38,0.00110606,LinearAnalysis::prior_prediction_variance
2021-10-21 13:02:38,0.0001469,LinearAnalysis::prior_prediction_variance
2021-10-21 13:02:38,8.097e-06,LinearAnalysis::calc_posterior
2021-10-21 13:02:38,6.642e-06,LinearAnalysis::align
2021-10-21 13:02:38,1.819e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 13:02:38,6.214e-06,inverting diagonal matrix in place
2021-10-21 13:02:38,1.193e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 13:02:38,0.000784311,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 13:02:38,0.000304481,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 13:02:38,3.5219e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 13:02:38,7.08e-06,inverting non-diagonal matrix in place
2021-10-21 13:28:46,1568.73,set_predictions
2021-10-21 13:28:46,3.581e-05,extracting prediction ZMUNI1_PCT from jacobian
2021-10-21 13:28:46,0.00128353,extracting prediction ZMUNI2_PCT from jacobian
2021-10-21 13:28:46,0.00115576,extracting prediction ZMUNI3_PCT from jacobian
2021-10-21 13:28:46,0.00114169,extracting prediction ZMUNI4_PCT from jacobian
2021-10-21 13:28:47,0.00114109,extracting prediction ZMUNI5_PCT from jacobian
2021-10-21 13:28:47,0.00113188,extracting prediction ZMUNI6_PCT from jacobian
2021-10-21 13:28:47,0.00112156,extracting prediction ZMUNI7_PCT from jacobian
2021-10-21 13:28:47,0.00111721,extracting prediction ZMUNI8_PCT from jacobian
2021-10-21 13:28:47,0.00111574,extracting prediction ZMUNI9_PCT from jacobian
2021-10-21 13:28:47,0.00110495,LinearAnalysis::prior_prediction_variance
2021-10-21 13:28:47,0.000145674,LinearAnalysis::prior_prediction_variance
2021-10-21 13:28:47,7.827e-06,LinearAnalysis::calc_posterior
2021-10-21 13:28:47,6.693e-06,LinearAnalysis::align
2021-10-21 13:28:47,1.8218e-05,LinearAnalysis::prior_prediction_variance()::invert obscov
2021-10-21 13:28:47,6.069e-06,inverting diagonal matrix in place
2021-10-21 13:28:47,1.1844e-05,LinearAnalysis::calc_posterior() form JtQJ
2021-10-21 13:28:47,0.000844164,LinearAnalysis::calc_posterior() invert prior parcov
2021-10-21 13:28:47,0.000296354,LinearAnalysis::calc_posterior() form posterior parcov
2021-10-21 13:28:47,3.2948e-05,LinearAnalysis::calc_posterior() invert posterior parcov
2021-10-21 13:28:47,6.338e-06,inverting non-diagonal matrix in place
